,api,reported_fluid_type,lease_name,well_num,6mo_oil,6mo_time,1_mo_oil,1_mo_gas,2_mo_oil,2_mo_gas,cum_oil,cum_gas,formation,top_d,btm_d,operator,basin,td,tvd,elevation,spud_date,surf_lat,surf_long,btm_lat,btm_long,stages,total_prop,total_fluid_pumped,reported_ll,stages_2,stage_delta,initial_GOR
337,42123325930000,O,MAURER UNIT C,1,131895,6,16120.0,26334.0,23432.0,45675.0,433965,887727,EAGLE FORD,12902.0,17101.0,BURLINGTON RESOURCES O&G CO LP,KARNES FAULT ZONE (GULF COAST BASIN),17310,12661,298.0,2012-04-09,29.1425,-97.53,29.136534,-97.51774040000001,2.0,3256000.0,68817.0,4438.0,1.0,1.0,1633.622828784119
648,42123332810000,O,MAURER UNIT D,2,91415,6,2726.0,3267.0,13751.0,25665.0,447131,927330,EAGLE FORD,12878.0,18261.0,BURLINGTON RESOURCES O&G CO LP,KARNES FAULT ZONE (GULF COAST BASIN),18460,12768,311.0,2014-03-08,29.1396972,-97.53034170000001,29.129187599999998,-97.5176553,2.0,7834000.0,104242.0,0.0,1.0,1.0,1198.459280997799
4066,42255328310100,O,MAURER-MCFARLAND UNIT,1H,44909,6,5483.0,5307.0,11668.0,12894.0,180900,226692,EAGLE FORD,11054.0,16309.0,MARATHON OIL EF LLC,KARNES FAULT ZONE (GULF COAST BASIN),16387,10705,454.5,2012-11-15,28.903919300000002,-98.021936,28.918968100000004,-98.02035450000001,2.0,4614000.0,65055.0,5207.0,1.0,1.0,967.9007842422031
6818,42255344230000,O,MAVERICK UNIT,3H,86258,6,31543.0,28044.0,23250.0,23851.0,216229,293727,EAGLE FORD,11024.0,13898.0,EOG RESOURCES INC,KARNES FAULT ZONE (GULF COAST BASIN),14000,10880,334.0,2015-08-04,29.038061100000004,-97.81423609999999,29.0360896,-97.80385340000001,1.0,9570000.0,179026.0,3010.08,1.0,0.0,889.0720603620455
5741,42255318790000,O,MAX UNIT,2H,70725,6,4402.0,2197.0,20140.0,22894.0,214799,326877,EAGLE FORD,10898.0,16438.0,EOG RESOURCES INC,KARNES FAULT ZONE (GULF COAST BASIN),16534,10935,363.0,2011-03-14,29.1016083,-97.7787944,29.088843599999997,-97.7662755,1.0,5862000.0,96330.0,5594.0,1.0,0.0,499.09132212630624
4069,42255328110000,G,MAY B UNIT,1H,82956,6,13464.0,71412.0,17463.0,114076.0,313059,1639547,EAGLE FORD,12923.0,18810.0,MARATHON OIL EF LLC,KARNES FAULT ZONE (GULF COAST BASIN),18968,12347,540.5,2012-10-24,28.776144399999996,-97.9597667,28.790984499999997,-97.9717556,18.0,5635300.0,55731.0,6140.0,17.0,1.0,5303.921568627451
4070,42013345900000,O,MAY GIRLS,1H,48380,6,17121.0,13878.0,11636.0,10219.0,155671,142995,EAGLE FORD,11250.0,16524.0,MARATHON OIL EF LLC,KARNES FAULT ZONE (GULF COAST BASIN),16775,10869,310.5,2012-09-11,28.7096442,-98.22159920000001,28.7205179,-98.23521170000001,2.0,4480000.0,76553.0,5440.0,1.0,1.0,810.5834939547924
4071,42013346370000,O,MAY GIRLS-CHAPMAN UNIT,1H,40276,6,14651.0,17818.0,12601.0,13700.0,126276,207931,EAGLE FORD,11510.0,16867.0,MARATHON OIL EF LLC,KARNES FAULT ZONE (GULF COAST BASIN),17000,11277,341.0,2013-05-03,28.7092308,-98.2211819,28.698424300000003,-98.2103895,2.0,3938000.0,85092.0,5395.0,1.0,1.0,1216.1627192683093
4072,42255317320000,G,MAY UNIT 1,1H,60112,6,13873.0,55008.0,16455.0,67718.0,233186,1170540,ANACACHO,12030.0,16872.0,HILCORP ENERGY CO,KARNES FAULT ZONE (GULF COAST BASIN),17499,12156,388.0,2010-09-03,28.8062583,-97.9436167,28.817801799999998,-97.95366949999999,16.0,3445168.0,209957.0,4923.0,16.0,0.0,3965.1120882289338
4073,42013345060000,O,MAY-CHAPMAN,1H,42067,6,6262.0,5472.0,14216.0,12924.0,141269,134077,EAGLE FORD,11316.0,16916.0,MARATHON OIL EF LLC,KARNES FAULT ZONE (GULF COAST BASIN),17055,11254,329.0,2012-05-02,28.70287,-98.2322425,28.6917791,-98.2169205,32.0,3892259.0,78804.0,5631.0,16.0,16.0,873.8422229319706
4077,42255321640000,O,MAY-RYAN UNIT A,1H,37769,6,10799.0,7398.0,8015.0,8153.0,157789,198858,EAGLE FORD,11475.0,15743.0,MARATHON OIL EF LLC,KARNES FAULT ZONE (GULF COAST BASIN),15858,11307,523.0,2011-11-22,28.837462199999997,-98.05963609999999,28.826412400000002,-98.0503199,28.0,3503125.0,80181.0,4336.0,14.0,14.0,685.0634317992407
5750,42255362520000,O,MAY-RYAN UNIT A-B 2H PSA,2H,163160,6,9235.0,8080.0,47477.0,55817.0,187029,232103,EAGLE FORD,11123.0,20254.0,MARATHON OIL EF LLC,KARNES FAULT ZONE (GULF COAST BASIN),20382,11280,496.0,2019-02-03,28.843605,-98.071238,28.8257972,-98.05112220000001,2.0,24834000.0,493300.0,8934.0,1.0,1.0,874.9323226854358
6827,42255362510100,O,MAY-RYAN UNIT A-B 3H PSA,3H,144653,6,11220.0,9246.0,53063.0,55533.0,166210,174153,EAGLE FORD,11117.0,20173.0,MARATHON OIL EF LLC,KARNES FAULT ZONE (GULF COAST BASIN),20297,11226,496.0,2019-03-29,28.843740999999998,-98.071365,28.825255600000006,-98.05185,2.0,27404000.0,440836.0,8942.0,1.0,1.0,824.0641711229947
7664,42255362500000,O,MAY-RYAN UNIT A-B 4H PSA,4H,185905,6,11868.0,10143.0,55753.0,64455.0,207969,257454,EAGLE FORD,10955.0,20266.0,MARATHON OIL EF LLC,KARNES FAULT ZONE (GULF COAST BASIN),20378,11266,496.0,2019-01-28,28.843808000000003,-98.07143,28.824475,-98.0529028,2.0,28066000.0,478504.0,9118.0,1.0,1.0,854.6511627906976
4078,42255321650000,O,MAY-RYAN UNIT B,1H,36501,6,7865.0,6297.0,11906.0,8763.0,163576,174919,EAGLE FORD,11522.0,15174.0,MARATHON OIL EF LLC,KARNES FAULT ZONE (GULF COAST BASIN),15287,11014,498.0,2011-12-20,28.837525,-98.05955829999999,28.846821999999996,-98.0687453,24.0,2964161.0,65974.0,3807.0,12.0,12.0,800.6357279084552
4079,42255324020000,O,MAY-RYAN UNIT C,1H,21510,6,7342.0,15261.0,5527.0,15088.0,93184,211605,EAGLE FORD,11715.0,16238.0,MARATHON OIL EF LLC,KARNES FAULT ZONE (GULF COAST BASIN),16392,11115,469.0,2012-04-22,28.827583899999997,-98.0489647,28.839451500000003,-98.058527,26.0,3792760.0,62587.0,4898.0,13.0,13.0,2078.5889403432307
4074,42255324180000,O,MAYER A,1H,59809,6,4315.0,2982.0,13625.0,10723.0,263955,320784,EAGLE FORD,11318.0,17342.0,PETROHAWK OPERATING CO,KARNES FAULT ZONE (GULF COAST BASIN),17406,11358,328.0,2012-04-17,28.9794722,-97.89591440000001,28.963264399999996,-97.88674809999999,2.0,7270000.0,98187.0,6045.0,1.0,1.0,691.0776361529548
4075,42255324160000,O,MAYER B,1H,69154,6,1840.0,843.0,14687.0,7750.0,361464,315961,EAGLE FORD,11268.0,17399.0,PETROHAWK OPERATING CO,KARNES FAULT ZONE (GULF COAST BASIN),17486,11319,295.0,2012-04-20,28.9830528,-97.8894144,28.9666768,-97.8798303,2.0,4016000.0,92249.0,6154.0,1.0,1.0,458.1521739130435
4076,42255324960000,O,MAYER C,1H,83454,6,11076.0,5254.0,21040.0,9738.0,309976,212543,EAGLE FORD,11415.0,16523.0,RILEY EXPLORATION LLC,KARNES FAULT ZONE (GULF COAST BASIN),16791,11299,284.0,2012-05-05,28.9848239,-97.8857841,28.969781,-97.87644590000001,2.0,5036000.0,128713.0,5248.0,1.0,1.0,474.35897435897436
1415,42297352770000,G,MAYWALD 01,01H,73125,6,1710.0,7867.0,16971.0,82998.0,211862,1346303,EAGLE FORD,12800.0,17921.0,PIONEER NATURAL RESOURCES USA INC,RIO GRANDE EMBAYMENT (GULF COAST BASIN),18080,12537,353.0,2013-01-26,28.630911100000002,-98.1002167,28.645844099999998,-98.1016423,2.0,4182000.0,74725.0,4951.0,1.0,1.0,4600.584795321637
4080,42013349770000,O,MCADA,1H,22027,6,4659.0,3441.0,5159.0,5772.0,69922,73019,EAGLE FORD,9719.0,13339.0,MURPHY EXPLORATION & PRODUCTION CO-USA,KARNES FAULT ZONE (GULF COAST BASIN),13430,9651,274.4,2014-04-27,28.7878583,-98.31080279999999,28.7786735,-98.30341429999999,2.0,4818000.0,125193.0,3441.0,1.0,1.0,738.5705086928525
4081,42255319320000,G,MCALISTER UNIT,1H,46901,6,17584.0,92264.0,15065.0,90191.0,228796,1442904,EAGLE FORD,12722.0,17303.0,PLAINS EXPLORATION & PRODUCTION CO,KARNES FAULT ZONE (GULF COAST BASIN),17451,12782,290.0,2011-06-26,28.827583299999997,-97.89283329999999,28.819569399999995,-97.8794194,32.0,4432925.0,86943.0,4403.0,16.0,16.0,5247.042766151047
4082,42255331480000,O,MCCARTNEY UNIT,1H,103845,6,15610.0,15598.0,36317.0,44730.0,281280,398635,EAGLE FORD,11679.0,17125.0,EOG RESOURCES INC,KARNES FAULT ZONE (GULF COAST BASIN),17210,11527,439.0,2013-08-06,29.127643900000002,-97.6612095,29.112558399999998,-97.6525697,2.0,8900000.0,143326.0,5523.0,1.0,1.0,999.231262011531
4874,42013355100000,O,MCCARTY RANCH A,204H,57197,6,7455.0,2036.0,13499.0,4633.0,94690,60079,EAGLE FORD,8805.0,15693.0,PETROEDGE OPERATING IV LLC,KARNES FAULT ZONE (GULF COAST BASIN),15787,8209,425.0,2017-08-10,28.742833299999997,-98.6250667,28.7625222,-98.6313722,2.0,13360000.0,380399.0,7038.0,1.0,1.0,273.10529845741115
4876,42013355110100,O,MCCARTY RANCH B,205H,61146,6,6998.0,2050.0,14128.0,4765.0,98448,69340,EAGLE FORD,8674.0,15788.0,PETROEDGE OPERATING IV LLC,KARNES FAULT ZONE (GULF COAST BASIN),15880,8187,425.0,2017-08-21,28.742838899999995,-98.62500279999999,28.763013899999997,-98.62964720000001,2.0,13768000.0,395921.0,7178.0,1.0,1.0,292.9408402400686
8693,42013354900000,O,MCCARTY RANCH C,613H,51303,6,828.0,191.0,14552.0,3812.0,81979,59995,EAGLE FORD,8948.0,15594.0,PETROEDGE OPERATING IV LLC,KARNES FAULT ZONE (GULF COAST BASIN),15692,8362,486.0,2017-07-09,28.743131400000003,-98.6116814,28.762565000000002,-98.614237,2.0,12868000.0,388635.0,6829.0,1.0,1.0,230.67632850241546
338,42123323480000,G,MCCLANAHAN GAS UNIT 1,1,39983,6,2935.0,10303.0,8330.0,85827.0,126105,2456658,EAGLE FORD,13905.0,18780.0,TALISMAN ENERGY USA INC,KARNES FAULT ZONE (GULF COAST BASIN),19200,13958,361.0,2010-12-03,28.9346,-97.6520833,28.9247577,-97.6386107,15.0,5122600.0,0.0,5210.0,15.0,0.0,3510.3918228279385
4084,42311349590000,O,MCCLAUGHERTY A EF,1H,25013,6,3009.0,7372.0,9382.0,36492.0,55743,220238,EAGLE FORD,12105.0,18751.0,SWIFT ENERGY OPERATING LLC,RIO GRANDE EMBAYMENT (GULF COAST BASIN),19058,11586,324.0,2012-06-18,28.451947999999998,-98.4753189,28.4311195,-98.4743993,2.0,330400.0,5953.0,6947.0,1.0,1.0,2449.983383183782
5756,42177328090000,O,MCCLEESE UNIT,2H,65385,6,24309.0,51231.0,17315.0,37504.0,208763,468497,EAGLE FORD,12234.0,15547.0,EOG RESOURCES INC,KARNES FAULT ZONE (GULF COAST BASIN),15645,11962,280.0,2013-01-14,29.203630600000004,-97.5204389,29.197105600000004,-97.50966609999999,2.0,6150000.0,90327.0,3501.0,1.0,1.0,2107.4910526965323
8461,42177322710000,O,MCCLURE UNIT,5H,102877,6,19202.0,13409.0,25977.0,16685.0,237828,231886,EAGLE FORD,11143.0,16979.0,EOG RESOURCES INC,KARNES FAULT ZONE (GULF COAST BASIN),17070,11048,315.0,2011-07-29,29.471204999999998,-97.27887199999999,29.460863399999997,-97.2619793,1.0,5424000.0,89647.0,5859.0,1.0,0.0,698.3126757629414
4087,42177327120000,O,MCCOLLUM A UNIT,1H,85300,6,28205.0,897.0,27277.0,19706.0,302397,503096,EAGLE FORD,12070.0,15560.0,EOG RESOURCES INC,KARNES FAULT ZONE (GULF COAST BASIN),15737,11809,361.0,2012-11-08,29.15215,-97.55753890000001,29.1473191,-97.56881870000001,2.0,8568000.0,121213.0,3579.0,1.0,1.0,31.802871831235596
4088,42013352900000,O,MCCOMAS UNIT A,1H,29400,6,5033.0,1589.0,6947.0,2527.0,115788,55370,EAGLE FORD,7972.0,16866.0,MURPHY EXPLORATION & PRODUCTION CO-USA,KARNES FAULT ZONE (GULF COAST BASIN),17011,7365,445.4,2015-03-30,28.812538899999996,-98.6081583,28.830977899999997,-98.6295917,2.0,14408000.0,260148.0,8999.0,1.0,1.0,315.7162726008345
4089,42013352920000,O,MCCOMAS UNIT B,1H,56900,6,8634.0,3295.0,10557.0,5000.0,195021,109800,EAGLE FORD,8426.0,17517.0,MURPHY EXPLORATION & PRODUCTION CO-USA,KARNES FAULT ZONE (GULF COAST BASIN),17669,8063,445.3,2015-04-01,28.8125403,-98.6082353,28.790753499999997,-98.58892469999999,2.0,15088000.0,273785.0,9520.0,1.0,1.0,381.63076210331246
4090,42013352930000,O,MCCOMAS UNIT C,1H,28686,6,5315.0,1370.0,6685.0,2133.0,108965,49636,EAGLE FORD,8085.0,17423.0,MURPHY EXPLORATION & PRODUCTION CO-USA,KARNES FAULT ZONE (GULF COAST BASIN),17578,7364,445.2,2015-04-03,28.8125402,-98.60831359999999,28.830722100000003,-98.6318375,2.0,15030000.0,282095.0,9524.0,1.0,1.0,257.761053621825
4091,42013352970000,O,MCCOMAS UNIT D,1H,35812,6,3032.0,1589.0,8257.0,3785.0,171905,64375,EAGLE FORD,7905.0,16996.0,MURPHY EXPLORATION & PRODUCTION CO-USA,KARNES FAULT ZONE (GULF COAST BASIN),17150,7355,462.0,2015-03-26,28.811302299999998,-98.61999859999999,28.830555100000005,-98.64086529999999,2.0,14946000.0,322799.0,9247.0,1.0,1.0,524.0765171503958
4092,42013352960000,O,MCCOMAS UNIT E,1H,50691,6,5587.0,3067.0,11618.0,4781.0,177334,85853,EAGLE FORD,7982.0,17224.0,MURPHY EXPLORATION & PRODUCTION CO-USA,KARNES FAULT ZONE (GULF COAST BASIN),17381,8014,462.0,2015-03-25,28.8113034,-98.62007659999999,28.7907765,-98.599615,2.0,15522000.0,346476.0,9430.0,1.0,1.0,548.9529264363701
4093,42255336380000,O,MCCOY UNIT,1H,218904,6,40956.0,42971.0,65559.0,82690.0,621771,940327,EAGLE FORD,11420.0,17848.0,EOG RESOURCES INC,KARNES FAULT ZONE (GULF COAST BASIN),17933,11637,406.0,2014-03-21,29.046166600000003,-97.77265,29.0270005,-97.7719668,2.0,16082000.0,281141.0,6451.0,1.0,1.0,1049.1991405410686
6834,42297351810000,G,MCCOY UNIT A,3H,91392,6,4511.0,5773.0,16536.0,52502.0,268496,1015912,EAGLE FORD,12554.0,19981.0,MARATHON OIL EF LLC,RIO GRANDE EMBAYMENT (GULF COAST BASIN),20098,12098,343.0,2012-08-01,28.619955600000004,-98.2134181,28.6357037,-98.2269775,42.0,4374081.0,97707.0,7542.0,21.0,21.0,1279.7605852360896
4094,42297349420000,O,MCCOY UNIT B,1H,16025,6,2138.0,6200.0,3444.0,7213.0,72431,196770,EAGLE FORD,12325.0,17616.0,HILCORP ENERGY CO,RIO GRANDE EMBAYMENT (GULF COAST BASIN),17904,12226,294.0,2010-12-28,28.6375252,-98.2241094,28.623695399999995,-98.21295009999999,19.0,5664404.0,213820.0,5525.0,19.0,0.0,2899.906454630496
4095,42255327860000,O,MCCOY-EGBERT UNIT,1H,88236,6,7325.0,5764.0,25658.0,26923.0,303083,467988,EAGLE FORD,12453.0,17107.0,MARATHON OIL EF LLC,KARNES FAULT ZONE (GULF COAST BASIN),17223,11832,447.5,2012-10-16,28.8863833,-97.92426390000001,28.900084200000002,-97.93164540000001,2.0,2872000.0,63520.0,4847.0,1.0,1.0,786.8941979522184
4096,42297353420000,O,MCCOY-HAMILTON UNIT,1H,57652,6,8985.0,23783.0,19774.0,44352.0,180649,480563,EAGLE FORD,12622.0,18251.0,MARATHON OIL EF LLC,RIO GRANDE EMBAYMENT (GULF COAST BASIN),18380,12082,333.2,2013-05-17,28.6169028,-98.2256167,28.6297365,-98.2360042,2.0,3974000.0,77918.0,5737.0,1.0,1.0,2646.967167501391
4097,42297356840000,O,MCCOY-RAFTERS ALLOCATION,1H,67565,6,16109.0,39619.0,15288.0,40020.0,207922,793945,EAGLE FORD,12413.0,19288.0,MARATHON OIL EF LLC,RIO GRANDE EMBAYMENT (GULF COAST BASIN),19430,12080,319.0,2014-12-06,28.6197847,-98.218075,28.634212899999994,-98.23098459999999,2.0,5800000.0,122175.0,6698.0,1.0,1.0,2459.432615308213
4098,42297353400000,O,MCCOY-RAFTERS UNIT,1H,68119,6,9499.0,22211.0,22720.0,44626.0,230231,628224,EAGLE FORD,12502.0,18773.0,MARATHON OIL EF LLC,RIO GRANDE EMBAYMENT (GULF COAST BASIN),18946,12074,332.7,2013-04-22,28.6169027,-98.22552370000001,28.6320325,-98.2360573,2.0,4644000.0,86296.0,6308.0,1.0,1.0,2338.2461311717025
921,42255345940000,O,MCCUMBER UNIT A,4,132333,6,21603.0,10510.0,29497.0,61148.0,303088,769501,EAGLE FORD,13390.0,17267.0,BURLINGTON RESOURCES O&G CO LP,KARNES FAULT ZONE (GULF COAST BASIN),17426,12688,327.1,2015-12-30,28.961991700000002,-97.7517767,28.9728331,-97.7624784,2.0,8036000.0,132141.0,4141.0,1.0,1.0,486.5065037263343
339,42255322110100,O,MCELVEEN UNIT A,1,67367,6,2113.0,4742.0,11405.0,32890.0,226145,766319,EAGLE FORD,13340.0,18541.0,BURLINGTON RESOURCES O&G CO LP,KARNES FAULT ZONE (GULF COAST BASIN),18748,12655,391.4,2012-10-20,28.846719399999994,-97.8803944,28.8603462,-97.8925917,2.0,5586000.0,74555.0,5594.0,1.0,1.0,2244.2025556081403
340,42177325980000,O,MCKEE UNIT A,1,51133,6,877.0,436.0,7366.0,10794.0,132996,279395,EAGLE FORD,12503.0,17365.0,BURLINGTON RESOURCES O&G CO LP,KARNES FAULT ZONE (GULF COAST BASIN),17574,11839,341.0,2012-10-07,29.371977,-97.2646537,29.381754700000002,-97.27792640000001,2.0,5584000.0,83597.0,4980.0,1.0,1.0,497.1493728620296
10173,42311343200000,O,MCKENZIE,A  2H,59477,6,2806.0,287.0,20802.0,6191.0,278405,90851,EAGLE FORD,10566.0,16395.0,CHESAPEAKE OPERATING INC,KARNES FAULT ZONE (GULF COAST BASIN),16588,10174,360.0,2011-06-12,28.529966100000003,-98.63235809999999,28.5442637,-98.640407,2.0,6812000.0,129887.0,6007.0,1.0,1.0,102.2808267997149
4099,42311346260000,O,MCKENZIE FOLEY UNIT A MCM,1H,66512,6,10009.0,4482.0,3733.0,1881.0,317260,184157,EAGLE FORD,10806.0,16985.0,CHESAPEAKE OPERATING INC,KARNES FAULT ZONE (GULF COAST BASIN),17087,10413,332.0,2012-11-14,28.50569,-98.651855,28.5207163,-98.66027220000001,2.0,7142000.0,122280.0,6278.0,1.0,1.0,447.796982715556
5764,42311350310000,O,MCKENZIE FOLEY UNIT B MCM,2H,69741,6,4329.0,2291.0,12766.0,7382.0,131452,73841,EAGLE FORD,10834.0,16194.0,CHESAPEAKE OPERATING INC,KARNES FAULT ZONE (GULF COAST BASIN),16315,10458,303.0,2012-12-04,28.501546899999997,-98.6429495,28.515422499999996,-98.65185100000001,2.0,6340000.0,117233.0,5478.0,1.0,1.0,529.2215292215292
10729,42311367670000,O,MCKENZIE HC1 MCM,G  1H,76422,6,22718.0,13958.0,15719.0,9617.0,181403,102311,EAGLE FORD,10745.0,20471.0,CHESAPEAKE OPERATING LLC,KARNES FAULT ZONE (GULF COAST BASIN),20503,10236,317.0,2017-10-17,28.513056,-98.63931,28.538504800000002,-98.65453740000001,2.0,6538000.0,117968.0,9729.0,1.0,1.0,614.4026762919272
11165,42311367800000,O,MCKENZIE HC10 MCM,W  1H,94324,6,11244.0,7465.0,22700.0,15753.0,201011,178947,EAGLE FORD,10918.0,23726.0,CHESAPEAKE OPERATING LLC,KARNES FAULT ZONE (GULF COAST BASIN),23903,10196,363.0,2017-11-16,28.512687,-98.623694,28.5428965,-98.64134190000001,2.0,12352000.0,192777.0,0.0,1.0,1.0,663.9096406972608
11166,42311367810000,O,MCKENZIE HC11 MCM,W  2H,136191,6,12469.0,8021.0,29999.0,21123.0,286552,282166,EAGLE FORD,10541.0,23326.0,CHESAPEAKE OPERATING LLC,KARNES FAULT ZONE (GULF COAST BASIN),23840,10168,363.0,2017-11-16,28.512746999999997,-98.623655,28.545691899999998,-98.638194,2.0,23804000.0,417482.0,0.0,1.0,1.0,643.2753228005454
10736,42311367660000,O,MCKENZIE HC2 MCM,G  2H,79566,6,24428.0,17585.0,19689.0,12721.0,161929,151718,EAGLE FORD,10674.0,20415.0,CHESAPEAKE OPERATING LLC,KARNES FAULT ZONE (GULF COAST BASIN),20448,10191,317.0,2017-10-20,28.513037,-98.639235,28.539087100000003,-98.65322490000001,2.0,8496000.0,135865.0,9671.0,1.0,1.0,719.8706402488947
10742,42311367680000,O,MCKENZIE HC3 MCM,G  3H,112139,6,31282.0,16500.0,25521.0,15920.0,251056,204395,EAGLE FORD,10689.0,20457.0,CHESAPEAKE OPERATING LLC,KARNES FAULT ZONE (GULF COAST BASIN),20490,10147,317.0,2017-10-21,28.513019,-98.63916,28.539671000000002,-98.6519193,2.0,18488000.0,303233.0,9814.0,1.0,1.0,527.4598810817722
10748,42311367690000,O,MCKENZIE HC4 MCM,G  4H,90220,6,26413.0,17012.0,22083.0,14394.0,184033,155650,EAGLE FORD,10746.0,20438.0,CHESAPEAKE OPERATING LLC,KARNES FAULT ZONE (GULF COAST BASIN),20470,10167,316.0,2017-10-22,28.513,-98.639085,28.540295699999998,-98.6504446,2.0,8268000.0,120969.0,9694.0,1.0,1.0,644.0767803733011
11159,42311367740000,O,MCKENZIE HC7 MCM,V  2H,118950,6,2263.0,1617.0,32079.0,19800.0,227212,179144,EAGLE FORD,10739.0,20204.0,CHESAPEAKE OPERATING LLC,KARNES FAULT ZONE (GULF COAST BASIN),20238,10147,352.0,2017-11-29,28.520305,-98.63339599999999,28.5409712,-98.64894240000001,2.0,9338000.0,166977.0,0.0,1.0,1.0,714.5382235969952
11161,42311367750000,O,MCKENZIE HC8 MCM,V  3H,128949,6,5828.0,2577.0,38654.0,23610.0,235382,196787,EAGLE FORD,10728.0,20224.0,CHESAPEAKE OPERATING LLC,KARNES FAULT ZONE (GULF COAST BASIN),20256,10132,352.0,2017-11-27,28.520351,-98.633338,28.5417515,-98.6471618,2.0,9270000.0,149055.0,0.0,1.0,1.0,442.17570350034316
11163,42311367760000,O,MCKENZIE HC9 MCM,V  4H,118956,6,6386.0,3164.0,31654.0,19001.0,232338,189605,EAGLE FORD,10698.0,20184.0,CHESAPEAKE OPERATING LLC,KARNES FAULT ZONE (GULF COAST BASIN),20218,10122,352.0,2017-11-25,28.520396999999996,-98.63328,28.5422184,-98.6454995,2.0,9064000.0,136790.0,0.0,1.0,1.0,495.45881616035075
4100,42311343190000,O,MCKENZIE UNIT A,1H,54900,6,3310.0,4396.0,18082.0,9403.0,225758,114079,EAGLE FORD,10779.0,16560.0,CHESAPEAKE OPERATING INC,KARNES FAULT ZONE (GULF COAST BASIN),16673,10203,360.0,2011-06-08,28.529984000000002,-98.632299,28.543062699999997,-98.6431385,2.0,6788000.0,127242.0,5867.0,1.0,1.0,1328.0966767371601
10718,42311348670000,O,MCKENZIE UNIT F,F  4H,56173,6,1612.0,695.0,17798.0,8624.0,156400,80612,EAGLE FORD,10580.0,15279.0,CHESAPEAKE OPERATING INC,KARNES FAULT ZONE (GULF COAST BASIN),15384,10489,312.0,2012-06-09,28.529788899999996,-98.6404389,28.5176108,-98.6337223,2.0,5496000.0,90110.0,4826.5,1.0,1.0,431.14143920595535
10778,42311348050000,O,MCKENZIE UNIT H,H  2H,58085,6,1432.0,643.0,8554.0,3748.0,171829,87089,EAGLE FORD,10630.0,15335.0,CHESAPEAKE OPERATING INC,KARNES FAULT ZONE (GULF COAST BASIN),15440,10519,317.0,2012-06-29,28.52535,-98.6506739,28.513978899999998,-98.641952,2.0,5260000.0,88843.0,4838.5,1.0,1.0,449.0223463687151
10753,42311367770000,O,MCKENZIE UNIT I,G  5H,75256,6,20608.0,16420.0,18850.0,15768.0,164421,193037,EAGLE FORD,10734.0,17470.0,CHESAPEAKE OPERATING LLC,KARNES FAULT ZONE (GULF COAST BASIN),17500,10757,317.0,2017-10-19,28.513074,-98.639385,28.497555,-98.63082179999999,2.0,13298000.0,205054.0,6729.0,1.0,1.0,796.777950310559
5766,42311345990000,O,MCKENZIE UNIT J,2H,72541,6,7017.0,3882.0,18330.0,11951.0,254586,211409,EAGLE FORD,10743.0,16912.0,CHESAPEAKE OPERATING INC,KARNES FAULT ZONE (GULF COAST BASIN),17034,10700,287.0,2011-09-29,28.5140647,-98.638706,28.498936800000003,-98.6286099,2.0,7590000.0,123748.0,6270.0,1.0,1.0,553.227875160325
10866,42311359040000,O,MCKENZIE UNIT L,K  4H,27820,6,10656.0,5387.0,7992.0,4309.0,97046,88473,EAGLE FORD,10716.0,14943.0,CHESAPEAKE OPERATING LLC,KARNES FAULT ZONE (GULF COAST BASIN),15127,10398,312.0,2014-06-11,28.5053886,-98.6261925,28.518629999999998,-98.6306929,2.0,5482000.0,76744.0,4396.0,1.0,1.0,505.53678678678676
4102,42311345660000,O,MCKENZIE UNIT O,1H,78447,6,14618.0,7593.0,24653.0,13689.0,276095,149027,EAGLE FORD,10779.0,16984.0,CHESAPEAKE OPERATING INC,KARNES FAULT ZONE (GULF COAST BASIN),17090,10290,327.0,2011-10-27,28.519919,-98.65562299999999,28.535032,-98.66298640000001,2.0,8062000.0,137920.0,6310.0,1.0,1.0,519.4281023395813
4103,42311367640000,O,MCKENZIE-FOLEY HC1 MCM,1H,119000,6,20717.0,10771.0,26820.0,27626.0,245548,275550,EAGLE FORD,10898.0,22655.0,CHESAPEAKE OPERATING LLC,KARNES FAULT ZONE (GULF COAST BASIN),22688,10282,340.0,2017-12-14,28.504715,-98.648884,28.533483299999997,-98.665722,2.0,14166000.0,278542.0,11775.0,1.0,1.0,519.911184051745
5767,42311367650000,O,MCKENZIE-FOLEY HC2 MCM,2H,96796,6,13512.0,7609.0,21760.0,19189.0,196065,205855,EAGLE FORD,10964.0,23353.0,CHESAPEAKE OPERATING LLC,KARNES FAULT ZONE (GULF COAST BASIN),23522,10223,340.0,2017-12-13,28.504682,-98.648816,28.5341217,-98.6642983,2.0,12228000.0,206626.0,12467.0,1.0,1.0,563.1290704558911
6838,42311367700000,O,MCKENZIE-FOLEY HC3 MCM,3H,102182,6,7873.0,4152.0,20683.0,13570.0,227027,205980,EAGLE FORD,10895.0,23259.0,CHESAPEAKE OPERATING LLC,KARNES FAULT ZONE (GULF COAST BASIN),24923,10181,321.0,2017-11-15,28.499772999999998,-98.638574,28.5354784,-98.66186450000001,2.0,10196000.0,177924.0,14020.0,1.0,1.0,527.3720309919979
